0.000000,0.000000,0.000000,-0.002888,-0.079263,-0.008756,-0.065540,-0.080669,-0.013564,-0.098594,-0.171528,-0.021528,-0.128717,-0.270856,-0.086733,0.059672,-0.085194,-0.004146,0.085239,-0.178655,-0.008925,0.116350,-0.279357,-0.071506,-0.006331,-0.181254,-0.015352,-0.007795,-0.249881,-0.027983,-0.048849,-0.276821,-0.029351,-0.058142,-0.428530,-0.069505,-0.064819,-0.575945,-0.050409,0.032814,-0.277186,-0.028209,0.037204,-0.428288,-0.071374,0.046151,-0.576102,-0.056847,-0.123696,-0.254301,-0.075865,0.111164,-0.262573,-0.061076,-0.001814,-0.047462,-0.006700
0.000000,0.000000,0.000000,-0.002857,-0.079244,-0.008685,-0.065529,-0.080649,-0.013677,-0.098567,-0.171516,-0.021474,-0.128655,-0.270729,-0.086553,0.059667,-0.085180,-0.004085,0.085090,-0.178668,-0.008853,0.116410,-0.279431,-0.070899,-0.006187,-0.181309,-0.015306,-0.007671,-0.249869,-0.027957,-0.048715,-0.276910,-0.029274,-0.058246,-0.428750,-0.069551,-0.065262,-0.576114,-0.050351,0.032825,-0.277456,-0.028192,0.037204,-0.428710,-0.071453,0.046156,-0.576478,-0.056674,-0.123640,-0.254194,-0.075706,0.111190,-0.262638,-0.060558,-0.001820,-0.047447,-0.006622
0.000000,0.000000,0.000000,-0.002823,-0.079218,-0.008654,-0.065514,-0.080622,-0.013797,-0.098524,-0.171492,-0.021455,-0.128594,-0.270553,-0.086422,0.059658,-0.085157,-0.004066,0.084962,-0.178658,-0.008849,0.116292,-0.279455,-0.070465,-0.006027,-0.181350,-0.015301,-0.007563,-0.251357,-0.028252,-0.048565,-0.276955,-0.029238,-0.058228,-0.428866,-0.069694,-0.065212,-0.576154,-0.050157,0.032857,-0.277680,-0.028202,0.037173,-0.429034,-0.071565,0.046163,-0.576743,-0.056542,-0.123582,-0.254043,-0.075594,0.111070,-0.262656,-0.060196,-0.001825,-0.047426,-0.006586
0.000000,0.000000,0.000000,-0.002778,-0.079188,-0.008626,-0.065491,-0.080590,-0.013944,-0.098472,-0.171464,-0.021412,-0.128499,-0.270287,-0.086419,0.059645,-0.085130,-0.004052,0.084963,-0.178605,-0.008841,0.116313,-0.279245,-0.070342,-0.005825,-0.181385,-0.015287,-0.007435,-0.252537,-0.028496,-0.048376,-0.277032,-0.029204,-0.058151,-0.428943,-0.069951,-0.065195,-0.576112,-0.049854,0.032862,-0.277955,-0.028245,0.037138,-0.429372,-0.071685,0.046209,-0.577006,-0.056378,-0.123495,-0.253816,-0.075584,0.111088,-0.262472,-0.060092,-0.001830,-0.047404,-0.006554
0.000000,0.000000,0.000000,-0.002732,-0.079163,-0.008598,-0.065468,-0.080561,-0.014093,-0.098380,-0.171482,-0.021386,-0.128440,-0.270268,-0.086515,0.059636,-0.085105,-0.004059,0.084930,-0.178594,-0.008868,0.116193,-0.279511,-0.070044,-0.005628,-0.181433,-0.015219,-0.007305,-0.253490,-0.028679,-0.048174,-0.277159,-0.029176,-0.058088,-0.429051,-0.070201,-0.065383,-0.576111,-0.049658,0.032854,-0.278268,-0.028296,0.037088,-0.429725,-0.071832,0.046238,-0.577288,-0.056233,-0.123430,-0.253804,-0.075660,0.110982,-0.262691,-0.059848,-0.001831,-0.047384,-0.006541
0.000000,0.000000,0.000000,-0.002686,-0.079134,-0.008571,-0.065468,-0.080543,-0.013935,-0.098279,-0.171515,-0.021362,-0.128404,-0.270394,-0.086706,0.059624,-0.085077,-0.004069,0.084901,-0.178593,-0.008899,0.116092,-0.279836,-0.069985,-0.005436,-0.181469,-0.015144,-0.007171,-0.254241,-0.028814,-0.047960,-0.277300,-0.029147,-0.058038,-0.429115,-0.070542,-0.065413,-0.576032,-0.049337,0.032820,-0.278615,-0.028345,0.037009,-0.430074,-0.071997,0.046273,-0.577549,-0.056063,-0.123383,-0.253915,-0.075815,0.110893,-0.262962,-0.059804,-0.001832,-0.047362,-0.006530
0.000000,0.000000,0.000000,-0.002642,-0.079103,-0.008541,-0.065454,-0.080517,-0.013884,-0.098165,-0.171564,-0.021330,-0.128389,-0.270528,-0.086771,0.059608,-0.085045,-0.004078,0.084853,-0.178608,-0.008932,0.116261,-0.279724,-0.070407,-0.005249,-0.181497,-0.015070,-0.007040,-0.254830,-0.028909,-0.047778,-0.277391,-0.029122,-0.057965,-0.429114,-0.070862,-0.065437,-0.575862,-0.048896,0.032774,-0.278963,-0.028388,0.036900,-0.430403,-0.072143,0.046304,-0.577781,-0.055873,-0.123351,-0.254034,-0.075864,0.111026,-0.262871,-0.060161,-0.001833,-0.047340,-0.006516
0.000000,0.000000,0.000000,-0.002599,-0.079084,-0.008521,-0.065454,-0.080506,-0.013791,-0.098057,-0.171651,-0.021310,-0.128380,-0.270684,-0.086855,0.059600,-0.085026,-0.004098,0.084821,-0.178659,-0.008972,0.116276,-0.279594,-0.070989,-0.005067,-0.181547,-0.014998,-0.006912,-0.255332,-0.028994,-0.047616,-0.277514,-0.029111,-0.057840,-0.429189,-0.071089,-0.065442,-0.575857,-0.048834,0.032746,-0.279327,-0.028462,0.036775,-0.430766,-0.072301,0.046352,-0.578063,-0.055672,-0.123326,-0.254179,-0.075931,0.111034,-0.262771,-0.060653,-0.001834,-0.047325,-0.006514
0.000000,0.000000,0.000000,-0.002557,-0.079066,-0.008514,-0.065457,-0.080497,-0.013668,-0.097926,-0.171790,-0.021291,-0.128303,-0.270737,-0.086782,0.059592,-0.085009,-0.004129,0.084796,-0.178749,-0.009049,0.116499,-0.278901,-0.072032,-0.004886,-0.181605,-0.014964,-0.006778,-0.255752,-0.029065,-0.047496,-0.277535,-0.029101,-0.057797,-0.429038,-0.071723,-0.065179,-0.575550,-0.048564,0.032870,-0.279422,-0.028521,0.036613,-0.430874,-0.072389,0.046395,-0.578104,-0.055530,-0.123240,-0.254246,-0.075867,0.111215,-0.262209,-0.061535,-0.001836,-0.047312,-0.006517
0.000000,0.000000,0.000000,-0.002538,-0.079057,-0.008514,-0.065456,-0.080493,-0.013676,-0.097791,-0.171976,-0.021279,-0.128273,-0.270921,-0.086800,0.059592,-0.085001,-0.004164,0.084770,-0.178884,-0.009128,0.116397,-0.278563,-0.072971,-0.004808,-0.181673,-0.014929,-0.006658,-0.256117,-0.029123,-0.047453,-0.277428,-0.029094,-0.057738,-0.428829,-0.072164,-0.064577,-0.575271,-0.048466,0.033074,-0.279349,-0.028582,0.036394,-0.430835,-0.072447,0.046422,-0.578018,-0.055408,-0.123192,-0.254430,-0.075880,0.111125,-0.261950,-0.062331,-0.001836,-0.047304,-0.006529
0.000000,0.000000,0.000000,-0.002516,-0.079052,-0.008519,-0.065457,-0.080492,-0.013658,-0.097694,-0.172111,-0.021287,-0.128233,-0.271200,-0.086749,0.059610,-0.084988,-0.004192,0.084783,-0.178970,-0.009207,0.116337,-0.278333,-0.073768,-0.004737,-0.181741,-0.014915,-0.006516,-0.256428,-0.029169,-0.047393,-0.277279,-0.029089,-0.057609,-0.428894,-0.071502,-0.064611,-0.575445,-0.048554,0.033290,-0.279250,-0.028707,0.036411,-0.430788,-0.072489,0.046414,-0.577954,-0.055316,-0.123143,-0.254685,-0.075838,0.111078,-0.261772,-0.063008,-0.001830,-0.047299,-0.006542
0.000000,0.000000,0.000000,-0.002491,-0.079051,-0.008541,-0.065461,-0.080498,-0.013656,-0.097584,-0.172241,-0.021294,-0.128337,-0.271502,-0.086608,0.059633,-0.084978,-0.004235,0.084794,-0.179044,-0.009297,0.116324,-0.278229,-0.074356,-0.004651,-0.181816,-0.014907,-0.006373,-0.256703,-0.029206,-0.047304,-0.277155,-0.029084,-0.057518,-0.428994,-0.070793,-0.064689,-0.575685,-0.048777,0.033475,-0.279185,-0.028830,0.036434,-0.430777,-0.072532,0.046408,-0.577937,-0.055236,-0.123211,-0.254959,-0.075722,0.111069,-0.261698,-0.063513,-0.001823,-0.047296,-0.006573
0.000000,0.000000,0.000000,-0.002466,-0.079056,-0.008569,-0.065472,-0.080510,-0.013655,-0.097505,-0.172358,-0.021299,-0.128370,-0.271578,-0.086316,0.059660,-0.084976,-0.004277,0.084824,-0.179110,-0.009406,0.116624,-0.278066,-0.074376,-0.004567,-0.181894,-0.014906,-0.006224,-0.256947,-0.029237,-0.047198,-0.277031,-0.029082,-0.057578,-0.428910,-0.070731,-0.064784,-0.575667,-0.049058,0.033684,-0.279061,-0.028948,0.036483,-0.430717,-0.072561,0.046389,-0.577878,-0.055102,-0.123226,-0.255041,-0.075480,0.111324,-0.261573,-0.063548,-0.001817,-0.047296,-0.006612
0.000000,0.000000,0.000000,-0.002439,-0.079076,-0.008602,-0.065496,-0.080537,-0.013656,-0.097315,-0.172519,-0.021315,-0.128367,-0.271373,-0.086125,0.059705,-0.084986,-0.004319,0.084860,-0.179176,-0.009528,0.116942,-0.277242,-0.075031,-0.004479,-0.181994,-0.014909,-0.006092,-0.257196,-0.029266,-0.047129,-0.276884,-0.029085,-0.057683,-0.428788,-0.070821,-0.064958,-0.575640,-0.049525,0.033876,-0.278952,-0.029078,0.036532,-0.430698,-0.072600,0.046381,-0.577906,-0.055140,-0.123192,-0.254897,-0.075324,0.111595,-0.260898,-0.064114,-0.001810,-0.047305,-0.006655
0.000000,0.000000,0.000000,-0.002425,-0.079074,-0.008652,-0.065511,-0.080540,-0.013656,-0.097116,-0.172589,-0.021313,-0.128470,-0.270602,-0.086538,0.059733,-0.084977,-0.004381,0.084858,-0.179168,-0.009618,0.117580,-0.275596,-0.076512,-0.004440,-0.182037,-0.014909,-0.006093,-0.257344,-0.029280,-0.047155,-0.276679,-0.029080,-0.057743,-0.428602,-0.070804,-0.065118,-0.575443,-0.049419,0.033916,-0.278753,-0.029042,0.036576,-0.430501,-0.072623,0.046356,-0.577719,-0.055154,-0.123244,-0.254267,-0.075668,0.112126,-0.259524,-0.065363,-0.001803,-0.047301,-0.006721
0.000000,0.000000,0.000000,-0.002416,-0.079077,-0.008713,-0.065530,-0.080547,-0.013652,-0.097229,-0.172499,-0.021233,-0.128653,-0.267608,-0.089452,0.059763,-0.084971,-0.004439,0.084847,-0.179116,-0.009439,0.119312,-0.270113,-0.081681,-0.004424,-0.182082,-0.014910,-0.006115,-0.257476,-0.029296,-0.047204,-0.276435,-0.029078,-0.057824,-0.428347,-0.070926,-0.065245,-0.575168,-0.049319,0.033971,-0.278456,-0.029001,0.036653,-0.430244,-0.072528,0.046322,-0.577503,-0.055221,-0.123416,-0.251757,-0.078082,0.113567,-0.254947,-0.069640,-0.001796,-0.047299,-0.006801
0.000000,0.000000,0.000000,-0.002407,-0.079078,-0.008798,-0.065550,-0.080552,-0.013647,-0.097492,-0.172178,-0.020859,-0.130079,-0.250754,-0.104043,0.059794,-0.084959,-0.004495,0.084839,-0.178874,-0.009005,0.120465,-0.257141,-0.091229,-0.004410,-0.182122,-0.014911,-0.006126,-0.257588,-0.029307,-0.047244,-0.276211,-0.029074,-0.057855,-0.428175,-0.070824,-0.065167,-0.575025,-0.049276,0.034075,-0.278113,-0.028960,0.036755,-0.429948,-0.072407,0.046282,-0.577255,-0.055298,-0.124648,-0.237658,-0.090179,0.114527,-0.244096,-0.077525,-0.001789,-0.047295,-0.006913
0.000000,0.000000,0.000000,-0.002401,-0.079083,-0.008898,-0.065572,-0.080563,-0.013644,-0.099021,-0.173473,-0.020719,-0.128565,-0.222329,-0.124403,0.059826,-0.084951,-0.004549,0.085453,-0.180499,-0.008444,0.121708,-0.230883,-0.109227,-0.004413,-0.182165,-0.014915,-0.006137,-0.257695,-0.029323,-0.047350,-0.275824,-0.029072,-0.057777,-0.427848,-0.070768,-0.064789,-0.574735,-0.049204,0.034274,-0.277558,-0.028922,0.036696,-0.429465,-0.072249,0.046282,-0.576823,-0.055404,-0.123641,-0.214186,-0.107122,0.115665,-0.222486,-0.092430,-0.001781,-0.047294,-0.007042
0.000000,0.000000,0.000000,-0.002397,-0.079087,-0.009032,-0.065592,-0.080573,-0.013643,-0.101838,-0.173914,-0.020475,-0.128797,-0.192152,-0.133769,0.059853,-0.084945,-0.004608,0.086525,-0.181616,-0.008651,0.121294,-0.204536,-0.118927,-0.004419,-0.182198,-0.015034,-0.006149,-0.257802,-0.029342,-0.047474,-0.275316,-0.029074,-0.057812,-0.427405,-0.070670,-0.064383,-0.574327,-0.049042,0.034482,-0.276898,-0.028932,0.036677,-0.428892,-0.072070,0.046262,-0.576309,-0.055525,-0.124304,-0.189113,-0.114887,0.115499,-0.200716,-0.100548,-0.001773,-0.047293,-0.007181
0.000000,0.000000,0.000000,-0.002392,-0.079096,-0.009171,-0.065614,-0.080587,-0.013644,-0.104723,-0.173879,-0.021509,-0.124089,-0.172115,-0.157539,0.059883,-0.084943,-0.004670,0.089096,-0.182004,-0.009195,0.118268,-0.181125,-0.123009,-0.004426,-0.182237,-0.015162,-0.006162,-0.257912,-0.029362,-0.047663,-0.274571,-0.029079,-0.057825,-0.426755,-0.070502,-0.064343,-0.573694,-0.048757,0.034728,-0.276059,-0.028932,0.036663,-0.428171,-0.071800,0.046244,-0.575667,-0.055691,-0.118522,-0.172622,-0.118437,0.113406,-0.181272,-0.104040,-0.001766,-0.047295,-0.007323
0.000000,0.000000,0.000000,-0.002390,-0.079167,-0.009342,-0.065686,-0.080665,-0.013655,-0.105871,-0.174449,-0.022655,-0.115857,-0.156125,-0.158851,0.059960,-0.085007,-0.004732,0.093852,-0.181495,-0.010455,0.115916,-0.162754,-0.124746,-0.004438,-0.182391,-0.015425,-0.006181,-0.258213,-0.029401,-0.047896,-0.273839,-0.029108,-0.057870,-0.424938,-0.069976,-0.064288,-0.572106,-0.048745,0.035111,-0.275013,-0.028961,0.036649,-0.426075,-0.071131,0.046108,-0.573849,-0.056179,-0.112992,-0.161383,-0.119772,0.112239,-0.165877,-0.105697,-0.001759,-0.047336,-0.007466
0.000000,0.000000,0.000000,-0.002390,-0.079209,-0.009519,-0.065733,-0.080713,-0.013662,-0.107183,-0.174182,-0.027518,-0.119444,-0.125841,-0.155708,0.060012,-0.085042,-0.004793,0.098755,-0.180017,-0.015985,0.114852,-0.143188,-0.126495,-0.004458,-0.182458,-0.015709,-0.006199,-0.258397,-0.029425,-0.047729,-0.273928,-0.029126,-0.058017,-0.423958,-0.069781,-0.064264,-0.571304,-0.049097,0.034867,-0.275194,-0.028984,0.036642,-0.425216,-0.070911,0.046065,-0.573127,-0.056368,-0.115918,-0.139742,-0.118843,0.112169,-0.149326,-0.108076,-0.001752,-0.047360,-0.007610
0.000000,0.000000,0.000000,-0.002396,-0.079246,-0.009696,-0.065775,-0.080755,-0.013667,-0.109161,-0.170694,-0.041979,-0.120775,-0.096885,-0.159151,0.060057,-0.085073,-0.004854,0.103673,-0.176823,-0.026123,0.116052,-0.116132,-0.128047,-0.004502,-0.182498,-0.016004,-0.006218,-0.258548,-0.029444,-0.047567,-0.274018,-0.029143,-0.058195,-0.422981,-0.069741,-0.064111,-0.570465,-0.049347,0.034629,-0.275367,-0.029016,0.036539,-0.424376,-0.070774,0.046066,-0.572393,-0.056534,-0.117467,-0.117905,-0.125782,0.113989,-0.126248,-0.111060,-0.001746,-0.047382,-0.007750
0.000000,0.000000,0.000000,-0.002400,-0.079218,-0.009861,-0.065759,-0.080730,-0.013661,-0.114724,-0.164622,-0.051390,-0.119133,-0.074834,-0.157611,0.060053,-0.085030,-0.004912,0.108174,-0.172237,-0.035540,0.118791,-0.092014,-0.123485,-0.004545,-0.182373,-0.016278,-0.006230,-0.258466,-0.029435,-0.047379,-0.273884,-0.029137,-0.058369,-0.423481,-0.069925,-0.064089,-0.570901,-0.049322,0.034375,-0.275313,-0.029021,0.036447,-0.424946,-0.071086,0.046144,-0.572866,-0.056403,-0.117880,-0.100361,-0.127412,0.117022,-0.105384,-0.108828,-0.001737,-0.047365,-0.007880
0.000000,0.000000,0.000000,-0.002405,-0.079185,-0.010062,-0.065742,-0.080701,-0.013682,-0.123044,-0.159450,-0.051644,-0.115947,-0.063034,-0.151376,0.060046,-0.084987,-0.005002,0.111127,-0.168775,-0.041009,0.121200,-0.081380,-0.121467,-0.004594,-0.182184,-0.016618,-0.006208,-0.256814,-0.029202,-0.047208,-0.273693,-0.029178,-0.058307,-0.423834,-0.069984,-0.064115,-0.571182,-0.049207,0.034166,-0.275154,-0.029104,0.036378,-0.425260,-0.071457,0.046169,-0.573073,-0.056220,-0.117968,-0.090488,-0.122978,0.119521,-0.095945,-0.108057,-0.001728,-0.047345,-0.008035
0.000000,0.000000,0.000000,-0.002410,-0.079143,-0.010268,-0.065715,-0.080663,-0.013704,-0.125039,-0.158651,-0.050783,-0.115464,-0.069863,-0.128442,0.060033,-0.084933,-0.005093,0.113061,-0.168407,-0.039681,0.118559,-0.079599,-0.117713,-0.004641,-0.181929,-0.016977,-0.006193,-0.255437,-0.029052,-0.047037,-0.273481,-0.029235,-0.058306,-0.424034,-0.070015,-0.064135,-0.571248,-0.048745,0.033955,-0.274976,-0.029204,0.036319,-0.425435,-0.071781,0.046179,-0.573130,-0.056048,-0.117060,-0.084661,-0.115499,0.117643,-0.094401,-0.104708,-0.001719,-0.047320,-0.008190
0.000000,0.000000,0.000000,-0.002419,-0.079128,-0.010488,-0.065712,-0.080651,-0.013739,-0.128199,-0.156267,-0.051152,-0.114271,-0.064917,-0.122636,0.060024,-0.084932,-0.005189,0.116040,-0.166091,-0.041215,0.114818,-0.072932,-0.111704,-0.004703,-0.181692,-0.017372,-0.006189,-0.254359,-0.029038,-0.046865,-0.273286,-0.029321,-0.058394,-0.424188,-0.070125,-0.064116,-0.571389,-0.048811,0.033766,-0.274748,-0.029344,0.036487,-0.425532,-0.072078,0.046158,-0.573192,-0.056011,-0.116593,-0.080142,-0.110722,0.115022,-0.088458,-0.099956,-0.001711,-0.047311,-0.008352
0.000000,0.000000,0.000000,-0.002446,-0.079113,-0.010735,-0.065708,-0.080641,-0.013776,-0.131099,-0.153204,-0.052735,-0.113541,-0.059007,-0.116832,0.060016,-0.084936,-0.005287,0.117179,-0.165131,-0.042169,0.111984,-0.067800,-0.103726,-0.004836,-0.181425,-0.017878,-0.006201,-0.253450,-0.029253,-0.046695,-0.273106,-0.029443,-0.058563,-0.424297,-0.070196,-0.064053,-0.571501,-0.048892,0.033550,-0.274562,-0.029520,0.036662,-0.425687,-0.072089,0.046137,-0.573353,-0.056031,-0.116467,-0.074707,-0.106149,0.112849,-0.084022,-0.093467,-0.001702,-0.047304,-0.008514
0.000000,0.000000,0.000000,-0.002490,-0.079107,-0.011096,-0.065729,-0.080640,-0.013929,-0.134321,-0.148170,-0.056710,-0.110234,-0.050738,-0.113775,0.060023,-0.084951,-0.005495,0.118042,-0.164471,-0.042989,0.110056,-0.062993,-0.097470,-0.005029,-0.181179,-0.018523,-0.006226,-0.252722,-0.029877,-0.046539,-0.273001,-0.029722,-0.058725,-0.424476,-0.070409,-0.064061,-0.571814,-0.049733,0.033344,-0.274431,-0.029883,0.036824,-0.425896,-0.072246,0.046144,-0.573614,-0.056203,-0.114249,-0.066976,-0.104264,0.111387,-0.079906,-0.088390,-0.001698,-0.047298,-0.008781
0.000000,0.000000,0.000000,-0.002542,-0.079067,-0.011478,-0.065728,-0.080606,-0.014078,-0.134040,-0.146182,-0.060446,-0.104818,-0.045139,-0.108288,0.060004,-0.084928,-0.005715,0.119856,-0.162519,-0.044629,0.108654,-0.058311,-0.093288,-0.005251,-0.180851,-0.019180,-0.006257,-0.252012,-0.030579,-0.046361,-0.272830,-0.030052,-0.058710,-0.424506,-0.070594,-0.064093,-0.571807,-0.049812,0.033064,-0.274336,-0.030276,0.036811,-0.425991,-0.072569,0.046144,-0.573651,-0.056207,-0.109688,-0.061979,-0.100315,0.110521,-0.075679,-0.085178,-0.001696,-0.047270,-0.009072
0.000000,0.000000,0.000000,-0.002597,-0.079038,-0.011881,-0.065732,-0.080588,-0.014226,-0.133249,-0.144695,-0.063903,-0.100541,-0.039626,-0.099459,0.059993,-0.084917,-0.005932,0.122630,-0.159112,-0.047259,0.106377,-0.053787,-0.092160,-0.005480,-0.180532,-0.019896,-0.006296,-0.251420,-0.031460,-0.046340,-0.272332,-0.030453,-0.058694,-0.424249,-0.070677,-0.064311,-0.571555,-0.049998,0.032780,-0.274263,-0.030713,0.036854,-0.426099,-0.072888,0.046145,-0.573728,-0.056235,-0.105992,-0.057138,-0.093533,0.109086,-0.071341,-0.084676,-0.001694,-0.047251,-0.009371
0.000000,0.000000,0.000000,-0.002657,-0.079010,-0.012289,-0.065738,-0.080571,-0.014376,-0.133672,-0.144066,-0.064427,-0.097619,-0.038334,-0.094618,0.059978,-0.084909,-0.006156,0.124738,-0.155994,-0.049802,0.103875,-0.048485,-0.087180,-0.005725,-0.180209,-0.020622,-0.006347,-0.250869,-0.032689,-0.046228,-0.272046,-0.030922,-0.058718,-0.424155,-0.070854,-0.064470,-0.571452,-0.050150,0.032479,-0.274188,-0.031171,0.036894,-0.426193,-0.073157,0.046106,-0.573811,-0.056365,-0.103628,-0.055956,-0.089587,0.107352,-0.066403,-0.080951,-0.001693,-0.047234,-0.009673
0.000000,0.000000,0.000000,-0.002718,-0.078982,-0.012717,-0.065743,-0.080554,-0.014532,-0.134113,-0.143708,-0.064543,-0.095998,-0.036900,-0.087850,0.059963,-0.084903,-0.006391,0.125185,-0.153806,-0.052893,0.099843,-0.043684,-0.078084,-0.005973,-0.179876,-0.021422,-0.006411,-0.250364,-0.034147,-0.046079,-0.271824,-0.031472,-0.058760,-0.424110,-0.071047,-0.064446,-0.571400,-0.050293,0.032149,-0.274098,-0.031651,0.036946,-0.426230,-0.073496,0.046064,-0.573830,-0.056510,-0.102351,-0.054701,-0.083966,0.104067,-0.062038,-0.073886,-0.001692,-0.047218,-0.009977
0.000000,0.000000,0.000000,-0.002780,-0.078956,-0.013166,-0.065749,-0.080542,-0.014672,-0.134100,-0.143785,-0.064702,-0.095008,-0.036278,-0.082842,0.059947,-0.084906,-0.006608,0.126023,-0.150827,-0.056234,0.093908,-0.040827,-0.073078,-0.006228,-0.179540,-0.022350,-0.006494,-0.249943,-0.035584,-0.045956,-0.271611,-0.032092,-0.058834,-0.424048,-0.071345,-0.064391,-0.571326,-0.050451,0.031808,-0.273997,-0.032167,0.036997,-0.426238,-0.073873,0.045971,-0.573822,-0.056641,-0.101523,-0.054196,-0.079819,0.099261,-0.059160,-0.070271,-0.001692,-0.047208,-0.010267
0.000000,0.000000,0.000000,-0.002843,-0.078941,-0.013646,-0.065763,-0.080550,-0.014745,-0.134150,-0.143766,-0.064871,-0.093937,-0.035768,-0.076994,0.059938,-0.084930,-0.006808,0.125567,-0.150960,-0.056992,0.088864,-0.041395,-0.065714,-0.006480,-0.179214,-0.023597,-0.006589,-0.249705,-0.036494,-0.045987,-0.271263,-0.032655,-0.058894,-0.423879,-0.071538,-0.064401,-0.571183,-0.050676,0.031529,-0.273929,-0.032679,0.037059,-0.426304,-0.074169,0.045907,-0.573895,-0.056761,-0.100639,-0.053768,-0.074974,0.094981,-0.059656,-0.064260,-0.001692,-0.047215,-0.010497
0.000000,0.000000,0.000000,-0.002904,-0.078942,-0.014051,-0.065787,-0.080565,-0.014777,-0.134252,-0.143668,-0.065053,-0.089216,-0.037189,-0.073688,0.059934,-0.084968,-0.006959,0.125723,-0.151349,-0.056582,0.085977,-0.042709,-0.064222,-0.006723,-0.178907,-0.024643,-0.006682,-0.249578,-0.036768,-0.046121,-0.270964,-0.033165,-0.058868,-0.423809,-0.071550,-0.064479,-0.571193,-0.051038,0.031425,-0.273779,-0.033137,0.037108,-0.426302,-0.074390,0.045622,-0.573931,-0.056858,-0.096722,-0.054935,-0.072249,0.092601,-0.060816,-0.062949,-0.001693,-0.047232,-0.010691
0.000000,0.000000,0.000000,-0.002949,-0.078978,-0.014219,-0.066312,-0.079390,-0.015035,-0.134169,-0.143434,-0.065049,-0.083003,-0.039462,-0.070004,0.059998,-0.084894,-0.007797,0.125887,-0.152662,-0.055480,0.080904,-0.045967,-0.062219,-0.006958,-0.178704,-0.025059,-0.006997,-0.249436,-0.036723,-0.046308,-0.271114,-0.033562,-0.058872,-0.424078,-0.071853,-0.064520,-0.571490,-0.051289,0.031095,-0.273534,-0.033104,0.037188,-0.426085,-0.074495,0.045370,-0.573758,-0.056868,-0.091530,-0.056791,-0.069178,0.088401,-0.063750,-0.061096,-0.001674,-0.047273,-0.010773
